shop_name,listing_id,title,price,state,listing_age,views,favorites,reviews,avg_reviews,total_sold,visibility_score,est_reviews,category,sub_category,listing_type,ship_from,when_made,who_made,is_customizable,has_variations,etsy_url,image_url,tags,mo_sales,mo_revenue,total_sales_est,growth_rate,listing_active_count
PhotoOnShirt,4388541782,"My Wife Will Bury You Sweatshirt, Gift for Husband, Christmas Hoodie, Valentine Sweater",27.99,active,6,460,17,3187,0,17970,33,1,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4388541782/my-wife-will-bury-you-sweatshirt-gift,https://i.etsystatic.com/51901985/r/il/77f461/7296082478/il_170x135.7296082478_htsr.jpg,gift for husband; funny husband gift; i love my wife; anniversary gift; valentines day gift; husband valentine; funny couple shirts; shirt for husband; gifts for him; couples anniversary; my wife shirt; funny saying shirt; romantic husband tee,,,,,549
PhotoOnShirt,4431023035,"Gift For Husband: I Love My Wife t-shirt, Funny Saying, Valentine Matching Couple, Humorous Comfort Colors Shirt",19.27,active,4,458,14,3187,0,17970,39,1,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4431023035/gift-for-husband-i-love-my-wife-t-shirt,https://i.etsystatic.com/51901985/c/1605/1605/330/85/il/2a81c9/7645809032/il_170x135.7645809032_p43n.jpg,gift for husband; funny husband gift; i love my wife; anniversary gift; valentines day gift; husband valentine; funny couple shirts; shirt for husband; gifts for him; couples anniversary; my wife shirt; funny saying shirt; romantic husband tee,,,,,549
PhotoOnShirt,1903332851,"Born to Read Books Sweatshirt, Funny Book Lover Hoodie, Reader Gift",27.99,active,12,444,30,3187,0,17970,0,0,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1903332851/born-to-read-books-sweatshirt-funny-book,https://i.etsystatic.com/51901985/r/il/2af5e3/6792825052/il_170x135.6792825052_tgry.jpg,book lovers gifts; born to read books; forced to read email; reading shirt; bookish gift for her; bookish shirt; book lover shirt; bookworm shirt; holiday gifts; librarian sweatshirt; teacher shirt; book club hoodie; christmas shirt,,,,,549
PhotoOnShirt,4296831791,"Vicious Little Thing Sweatshirt, Bookish Fantasy Hoodie",27.99,active,12,415,25,3187,0,17970,0,1,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4296831791/vicious-little-thing-sweatshirt-bookish,https://i.etsystatic.com/51901985/r/il/657373/6818888756/il_170x135.6818888756_jeys.jpg,powerless shirt; powerless merch; powerless gift; book reader gift; romance books; bookish merch; kai azer shirt; fantasy bookish; christmas gift; reckless book; vicious little thing; lauren roberts; booktrovert gift,,,,,549
PhotoOnShirt,4296831347,"Vicious Little Thing Shirt, Powerless Bookish Tee, Dark Romance Gift",27.99,active,12,387,28,3361,0,17950,0,2,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4296831347/vicious-little-thing-shirt-powerless,https://i.etsystatic.com/51901985/r/il/3bee53/6866869379/il_170x135.6866869379_ddu9.jpg,powerless shirt; powerless merch; powerless gift; book reader gift; romance books; bookish merch; kai azer shirt; fantasy bookish; christmas gift; reckless book; vicious little thing; lauren roberts; booktrovert gift,,,,,548
PhotoOnShirt,1738379023,Comfort Colors Christian T-Shirt: Bible Verse Graphic Tee,27.99,active,23,371,19,3187,0,17970,0,2,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1738379023/bible-verse-graphic-tee-for-i-know-the,https://i.etsystatic.com/51901985/r/il/3e695b/6068573603/il_170x135.6068573603_934f.jpg,comfort colors; bible verse shirt; jesus t-shirt; scripture shirt; jesus graphic tee; christian gifts; church shirt; faith shirt; jesus shirt; christian clothing; christian shirts; christian t-shirt; faith based shirt,,,,,549
PhotoOnShirt,4316462135,"My Girlfriend Is Always Right Comfort Colors Shirt, Valentine&#39;s Gift",27.99,active,10,334,3,3187,0,17970,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4316462135/my-girlfriend-is-always-right-comfort,https://i.etsystatic.com/51901985/r/il/47b919/7002328658/il_170x135.7002328658_l9hv.jpg,i love my girlfriend; gift for boyfriend; heart my girlfriend; funny men shirt; funny boyfriend gift; i love cougars shirt; anniversary gift; i love my boyfriend; humorous shirt; birthday gift; sarcastic shirt; funny couple shirts; christmas shirt,,,,,549
PhotoOnShirt,1828100400,"Funny Boyfriend Sweatshirt, Girlfriend Threat, Valentine Gift",27.99,active,16,333,11,3187,0,17970,0,1,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1828100400/funny-boyfriend-sweatshirt-girlfriend,https://i.etsystatic.com/51901985/r/il/b1fb8e/6549205015/il_170x135.6549205015_g16p.jpg,i love my girlfriend; gift for boyfriend; heart my girlfriend; jealous girlfriend; funny boyfriend gift; women valentines day; anniversary gift; i love my boyfriend; valentines day shirt; gifts for girlfriend; my girlfriend shirt; funny couple shirts; valentine sweatshirt,,,,,549
PhotoOnShirt,1834047036,"House of Wind Book Club Sweatshirt, Valkyrie Reading Room, Comfort Colors",32.99,active,16,279,25,3361,0,17950,0,1,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1834047036/house-of-wind-book-club-sweatshirt,https://i.etsystatic.com/51901985/r/il/242ed0/6570629153/il_170x135.6570629153_9m5m.jpg,city of stars; to the stars who; feyre archeron; house of wind; velaris shirt; night court shirt; sarah j maas merch; acotar shirt; acotar gift; house of wind shirt; valkyrie shirt; crescent city; acotar hoodie,,,,,548
PhotoOnShirt,4431020654,"Husband gift: I Love it When My Wife Lets Me Play Runescape shirt, Funny Gamer Meme merch, I love my wife Comfort Colors t-shirt",19.27,active,4,244,16,3187,0,17970,30,1,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4431020654/i-love-it-when-my-wife-lets-me-play,https://i.etsystatic.com/51901985/r/il/841203/7590059389/il_170x135.7590059389_e4jp.jpg,runescape boyfriend; funny osrs gift; meme secret santa; old school runescape; runescape merch; runescape birthday; wife lets me play; anniversary gift him; i love it when my; christmas girlfriend; son grandson; cotton tshirt shirt; gamer gift men,,,,,549
PhotoOnShirt,4431012485,"Funny Gamer Sweatshirt, I Love My Wife Runescape Hoodie",27.99,active,4,220,17,3187,0,17970,25,1,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4431012485/i-love-it-when-my-wife-lets-me-play,https://i.etsystatic.com/51901985/c/1496/1496/379/46/il/902a44/7685138742/il_170x135.7685138742_d36j.jpg,runescape boyfriend; funny osrs gift; meme secret santa; old school runescape; runescape merch; runescape birthday; wife lets me play; anniversary gift him; i love it when my; christmas girlfriend; son grandson; cotton tshirt shirt; gamer gift men,,,,,549
PhotoOnShirt,4459945150,"Opalite Spray Retro Graphic, Don&#39;t Sweat It, Magical Result, Showgirl Comfort Colors Shirt",19.27,active,2,220,14,3187,1,17970,39,1,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4459945150/opalite-spray-retro-graphic-dont-sweat,https://i.etsystatic.com/51901985/r/il/541917/7725132552/il_170x135.7725132552_igo2.jpg,eras crewneck; eras sweatshirt; eras tshirt; eras embroidered; opalite crewneck; opalite spray; opalite video shirt; opalite shirt; opalite embroidered; opalite sweatshirt; opalite spray shirt; 1 800 opalite; opalite spray crew,,,,,549
PhotoOnShirt,4331370164,I Love My Autistic Girlfriend Comfort Colors Shirt,27.99,active,9,215,8,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4331370164/i-love-my-autistic-girlfriend-comfort,https://i.etsystatic.com/51901985/r/il/a0b1cc/6999369304/il_170x135.6999369304_ciop.jpg,autistic girlfriend; custom i love shirt; i love my girlfriend; autistic boyfriend; matching couple tee; gifts for couples; custom i heart shirt; i love my boyfriend; i love my autistic; him and her; gift for girlfriend; birthday gift ideas; autism love shirt,,,,,548
PhotoOnShirt,4470737124,"Vintage 1992 Lollapalooza ‘92, 90s Red Hot Chili Peppers Soundgarden Jesus And Mary Chain Ice Cube Comfort Colors Shirt",27.99,active,1,213,7,3187,0,17970,60,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4470737124/vintage-1992-lollapalooza-92-90s-red-hot,https://i.etsystatic.com/51901985/r/il/7563f2/7844949573/il_170x135.7844949573_c6ho.jpg,lollapalooza; concert; chili peppers; ministry; pearl jam; soundgarden; grunge; band; 1992; music festival tee; vintage lollapalooza; music festival shirt; lollapalooza music,,,,,549
PhotoOnShirt,4467076417,"Our Cottage, Bridgerton Regency Romance Inspired, Benedict and Sophie, Bookish Gift, Booklover Comfort Colors Shirt",19.27,active,1,211,34,3187,0,17970,60,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4467076417/our-cottage-bridgerton-regency-romance,https://i.etsystatic.com/51901985/r/il/e68f5d/7773295442/il_170x135.7773295442_nw31.jpg,benophie; bridgerton; bridge the ton merch; whistle down shirt; gift for fan; jane austen gift; pride and prejudice; regency era clothes; society papers; whistle down society; literary gifts; wisteria dear reader; dearest gentle read,,,,,549
PhotoOnShirt,4312858945,My Girlfriend Lifts More Than You T-Shirt - Funny Gym Workout Tee,27.99,active,11,203,12,3187,0,17970,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4312858945/men-beach-shirts-funny-boyfriend-shirt,https://i.etsystatic.com/51901985/r/il/07c479/7002991788/il_170x135.7002991788_7x45.jpg,valentine shirt; gift for boyfriend; gift for him; gift for girlfriend; gifts for her; i love my boyfriend; anniversary gift; funny couple shirts; shirt for boyfriend; valentines day gift; funny boyfriend gift; personalized tshirt; funny sayings shirt,,,,,549
PhotoOnShirt,4331373561,"Funny Boyfriend Tee: My Girlfriend Is So Pretty, Comfort Colors Slogan Shirt",27.99,active,9,202,9,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4331373561/funny-boyfriend-tee-gift-my-girlfriend,https://i.etsystatic.com/51901985/c/1351/1351/334/93/il/ec3ea5/7651586004/il_170x135.7651586004_4ic3.jpg,i love my girlfriend; long distance love; heart my girlfriend; funny men shirt; funny boyfriend gift; i love cougars shirt; anniversary gift; i love my boyfriend; humorous shirt; birthday gift; sarcastic shirt; funny couple shirts; christmas gift,,,,,548
PhotoOnShirt,1842302149,"My Cougar Girlfriend Is Hotter Than You Hoodie, Funny Gift for Him",27.99,active,16,202,1,3361,0,17950,0,0,Clothing,Hoodies,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1842302149/my-cougar-girlfriend-is-hotter-than-you,https://i.etsystatic.com/51901985/r/il/84bf6b/6501085316/il_170x135.6501085316_b1qh.jpg,i love my girlfriend; gift for boyfriend; heart my girlfriend; jealous girlfriend; funny boyfriend gift; women valentines day; anniversary gift; i love my boyfriend; valentines day shirt; gifts for girlfriend; my girlfriend shirt; funny couple shirts; valentine sweatshirt,,,,,548
PhotoOnShirt,1764418274,"Born To Read Comfort Colors Shirt, Booktok Reader Tee",27.99,active,20,201,15,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1764418274/born-to-read-comfort-colors-shirt,https://i.etsystatic.com/51901985/r/il/4986b0/6214458490/il_170x135.6214458490_h436.jpg,born to read; book lover gift; funny bookish; romance reader; bookish sweatshirt; acotar hoodie; bookish sweater; romantasy reader; bookish shirt; bookish hoodie; book lover hoodie; smut reader hoodie; bookish gift for her,,,,,548
PhotoOnShirt,4331376003,Girlfriend Comfort Colors T-Shirt: Funny Boyfriend Gift,27.99,active,9,197,10,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4331376003/funny-boyfriend-t-shirt-i-have-an,https://i.etsystatic.com/51901985/c/1388/1388/270/74/il/da4734/7651598474/il_170x135.7651598474_juep.jpg,i love my boyfriend; gift for boyfriend; anniversary gift; girlfriend awesome; girlfriend shirt; i love my girlfriend; funny couples tees; funny boyfriend gift; cute couples shirt; crazy girlfriend tee; valentines day shirt; gift for girlfriend; cheap boyfriend gift,,,,,548
PhotoOnShirt,4359671418,"God Knew I Needed an Angel Wife Comfort Colors Shirt, Funny Husband Tee",27.99,active,8,193,1,3187,0,17970,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4359671418/god-knew-i-needed-an-angel-wife-comfort,https://i.etsystatic.com/51901985/r/il/534b76/7197046007/il_170x135.7197046007_2uu9.jpg,gift for husband; funny husband gift; i love my wife; anniversary gift; valentines day gift; husband valentine; funny couple shirts; shirt for husband; gifts for him; couples anniversary; my wife shirt; funny saying shirt; romantic husband tee,,,,,549
PhotoOnShirt,4331365974,"I Love My Crazy Girlfriend Comfort Colors Tee, Funny Boyfriend Gift",27.99,active,9,192,2,3187,0,17970,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4331365974/i-love-my-crazy-girlfriend-comfort,https://i.etsystatic.com/51901985/r/il/fe8bc4/6999351362/il_170x135.6999351362_qu0g.jpg,i love my girlfriend; long distance love; heart my girlfriend; funny men shirt; funny boyfriend gift; i love cougars shirt; anniversary gift; i love my boyfriend; humorous shirt; birthday gift; sarcastic shirt; funny couple shirts; christmas shirt,,,,,549
PhotoOnShirt,1830385602,"Funny &#39;My Cougar Wife&#39; Comfort Colors Shirt, Sarcastic Gift",27.99,active,16,192,13,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1830385602/funny-my-cougar-wife-comfort-colors,https://i.etsystatic.com/51901985/r/il/2aef24/6557563797/il_170x135.6557563797_f5mv.jpg,cougar girlfriend; i love my girlfriend; i love older women; i love my cougar gf; i love my hot gf; i heart cougars; cougar wife shirt; i love my crazy wife; gift for boyfriend; funny husband shirt; i love custom shirt; love my wife cougar; valentines day,,,,,548
PhotoOnShirt,1828109360,"Personalized &#39;I Love My Cougar Girlfriend&#39; Hoodie, Funny Anniversary Gift",32.99,active,16,188,4,3361,0,17950,0,0,Clothing,Hoodies,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1828109360/personalized-i-love-my-cougar-girlfriend,https://i.etsystatic.com/51901985/r/il/ebc58c/6501109630/il_170x135.6501109630_hty1.jpg,custom photo shirts; personalized shirts; only you sweatshirt; valentine shirts; collage girlfriend; boyfriend gift shirt; boyfriend gift tee; custom only you tee; only you t shirts; girlfriend only you; gift for boyfriend; custom valentine tee; i love my girlfriend,,,,,548
PhotoOnShirt,1900478221,"My Cub My Rules Comfort Colors Shirt, Funny Cougar Girlfriend Gift",27.99,active,12,178,3,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1900478221/my-cub-my-rules-comfort-colors-shirt,https://i.etsystatic.com/51901985/r/il/89c6ff/6826443393/il_170x135.6826443393_nc42.jpg,funny drinking shirt; margarita shirt; aperol spritz shirt; gift for her; bachelorette party; cocktail club png; girls trip shirt; girls night out; social club shirt; bachelorette shirt; cocktail club shirt; summer cocktail tee; summer cocktail png,,,,,548
PhotoOnShirt,4457635915,"Nurse Easter, Chillin With My Peeps Easter, Insulin Diabetes ICU, Pharmacist Diabetic Nurse Easter Comfort Colors Shirt",27.99,active,2,177,4,3187,0,17970,33,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4457635915/nurse-easter-chillin-with-my-peeps,https://i.etsystatic.com/51901985/r/il/5b5d11/7709153650/il_170x135.7709153650_ps8m.jpg,funny nurse shirt; nurse easter shirt; icu nurse easter; nurse easter tshirt; easter gift nurse; easter gift hospital; you are too sweet; pharmacist diabetic; insulin diabetes icu; pharmacist valentine; rn nurse sweater; gift for nurse; t2d t shirt,,,,,549
PhotoOnShirt,4298160281,My Cougar Girlfriend Is My Trophy Comfort Colors Shirt,27.99,active,12,175,7,3187,0,17970,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4298160281/my-cougar-girlfriend-is-my-trophy,https://i.etsystatic.com/51901985/r/il/f6deb9/6825718368/il_170x135.6825718368_bsbl.jpg,funny cougars shirt; i heart cougars; christmas gift; i love cougars shirt; valentine shirt; cougar girlfriend; i love older women; cougar tee; dating older women; gift for him; personalized gift; i heart t shirt; couple shirts,,,,,549
PhotoOnShirt,1900477477,"I Make Him Roar Comfort Colors Shirt, Funny Cougar Girlfriend Gift",27.99,active,12,174,3,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1900477477/i-make-him-roar-comfort-colors-shirt,https://i.etsystatic.com/51901985/r/il/05bfdd/6778424548/il_170x135.6778424548_9wmf.jpg,gift for girlfriend; gift for boyfriend; birthday gift; valentine day shirt; birthday girlfriend; cougar girlfriend; custom heart shirt; valentines day gift; anniversary gift; i love my bf shirt; valentine's day; christmas shirt; gift for her,,,,,548
PhotoOnShirt,1821397755,"My Wife Will Kill Us Both Husband Sweatshirt, Funny Valentine Gift",27.99,active,17,163,2,3361,0,17950,0,0,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1821397755/my-wife-will-kill-us-both-sweatshirt,https://i.etsystatic.com/51901985/r/il/4e281c/6455389945/il_170x135.6455389945_h8ac.jpg,gift for boyfriend; funny gift boyfriend; be my girlfriend; relationships shirt; anniversary gift; valentines day gift; i love my boyfriend; couples; my girlfriend shirt; i love my girlfriend; gift for girlfriend; gifts for him; love shirt,,,,,548
PhotoOnShirt,1807198172,"My Wife Will Kill Us Both Comfort Colors Shirt, Sarcastic Husband Tee",27.99,active,17,163,4,3361,0,17950,0,1,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1807198172/my-wife-will-kill-us-both-comfort-colors,https://i.etsystatic.com/51901985/r/il/7a4792/6455384835/il_170x135.6455384835_9vay.jpg,gift for boyfriend; funny gift boyfriend; be my girlfriend; relationships shirt; anniversary gift; valentines day gift; i love my boyfriend; couples; my girlfriend shirt; i love my girlfriend; gift for girlfriend; gifts for him; love shirt,,,,,548
PhotoOnShirt,1842301109,"Comfort Colors &#39;My Cougar Girlfriend&#39; Shirt, Funny Anniversary Gift",27.99,active,16,159,7,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1842301109/comfort-colors-my-cougar-girlfriend,https://i.etsystatic.com/51901985/r/il/ea0f11/6549207887/il_170x135.6549207887_5xln.jpg,i love my girlfriend; gift for boyfriend; heart my girlfriend; jealous girlfriend; funny boyfriend gift; women valentines day; anniversary gift; i love my boyfriend; valentines day shirt; gifts for girlfriend; my girlfriend shirt; funny couple shirts; valentine sweatshirt,,,,,548
PhotoOnShirt,4462249313,"Punch the Monkey, Hang In There Punch, Team Punch, Baby Monkey Holding Plush Toy, Animal Lover Gift",32.99,active,2,150,10,3187,0,17970,33,0,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4462249313/punch-the-monkey-hang-in-there-punch,https://i.etsystatic.com/51901985/r/il/126e60/7788889691/il_170x135.7788889691_b9qq.jpg,monkey punch tee; baby monkey shirt; animal lover gift; cute monkey tee; plush toy monkey; wildlife shirt; emotional shirt; rescue story tee; cute animal gift; soft aesthetic top; monkey sweatshirt; monkey art sweater; cozy graphic shirt,,,,,549
PhotoOnShirt,4467080777,"Born to Read, Forced to Debut – Eloise Bridgerton Inspired – Regency Book Lover Aesthetic Sweatshirt Hoodie",27.99,active,1,147,26,3361,1,17950,45,1,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4467080777/born-to-read-forced-to-debut-eloise,https://i.etsystatic.com/51901985/r/il/6a425c/7773323202/il_170x135.7773323202_6w6h.jpg,book lover; bridgerton; bridgerton inspired; eloise bridgerton; regencycore shirt; book lover aesthetic; regency romance fan; period drama merch; ballroom aesthetic; introvert bookish; historical romance; debut season humor; bridgerton fan gift,,,,,548
PhotoOnShirt,4312857589,"My Wife Lifts More Than You Comfort Colors T-Shirt, Funny Gym Tee",27.99,active,11,144,15,3187,0,17970,0,3,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4312857589/my-wife-lifts-more-than-you-comfort,https://i.etsystatic.com/51901985/r/il/4881f8/7050484277/il_170x135.7050484277_3tx7.jpg,gift for husband; funny husband gift; i love my wife; anniversary gift; valentines day gift; husband valentine; funny couple shirts; shirt for husband; gifts for him; couples anniversary; my wife shirt; funny saying shirt; romantic husband tee,,,,,549
PhotoOnShirt,4316461441,"My Wife Is Perfect Comfort Colors Shirt, Funny Husband Gift",27.99,active,10,140,5,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4316461441/my-wife-is-perfect-comfort-colors-shirt,https://i.etsystatic.com/51901985/r/il/7599ec/7050309013/il_170x135.7050309013_cdhb.jpg,gift for husband; funny husband gift; i love my wife; anniversary gift; valentines day gift; husband birthday; funny couple shirts; christmas shirt; gifts for him; father's day gift; my wife shirt; funny saying shirt; romantic husband tee,,,,,548
PhotoOnShirt,1862495606,"Book Girl Summer Comfort Colors Shirt, Oversized Beach Vacation Tee",27.99,active,14,136,10,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1862495606/book-girl-summer-comfort-colors-shirt,https://i.etsystatic.com/51901985/r/il/5fac0c/6656928742/il_170x135.6656928742_elgd.jpg,born to read; bookish hoodie; book lover hoodie; bookish gift for her; book lover gift; funny bookish; bookish sweatshirt; bookish sweater; romantasy reader; bookish shirt; summer bookish shirt; beach shirt for her; sunshine shirt,,,,,548
PhotoOnShirt,1844578221,"My Cougar Girlfriend Will Kill You Comfort Colors Shirt, Funny Saying Tee",27.99,active,16,135,3,3187,0,17970,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1844578221/my-cougar-girlfriend-will-kill-you,https://i.etsystatic.com/51901985/r/il/6e008f/6557547445/il_170x135.6557547445_6nc7.jpg,funny cougars shirt; i heart cougars; i love cougars; i love cougars shirt; girl friend shirt; your text here; own photo shirt; personalized gift; custom name shirt; boyfriend t shirt; wife face shirt; i love my girlfriend; valentine gifts,,,,,549
PhotoOnShirt,1885791976,"Cougar Girlfriend Comfort Colors Shirt, Retro Tee",27.99,active,12,129,7,3187,0,17970,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1885791976/cougar-girlfriend-comfort-colors-shirt,https://i.etsystatic.com/51901985/r/il/c3ab98/6776013366/il_170x135.6776013366_tbgx.jpg,gift for girlfriend; gift for boyfriend; birthday gift; valentine day shirt; birthday girlfriend; cougar girlfriend; custom heart shirt; valentines day gift; anniversary gift; i love my bf shirt; valentine's day; christmas shirt; gift for her,,,,,549
PhotoOnShirt,4296352586,"Comfort Colors Christian Shirt, What a Friend We Have In Jesus Tee",27.99,active,12,128,9,3187,0,17970,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4296352586/comfort-colors-christian-shirt-what-a,https://i.etsystatic.com/51901985/r/il/9f07ce/6864441323/il_170x135.6864441323_nsy3.jpg,bible verse shirt; christian gifts; religious shirt; jesus shirt; bible gift for her; boho christian shirt; family gift; christmas gift; christian apparel; kids christian shirt; christian t shirt; easter gift; faith based shirt,,,,,549
PhotoOnShirt,1763314162,"Book Girl Halloween Sweatshirt, Retro Reader Gift",27.99,active,20,126,20,3361,0,17950,0,0,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1763314162/book-girl-halloween-sweatshirt-retro,https://i.etsystatic.com/51901985/r/il/5b7a66/6241529759/il_170x135.6241529759_h9or.jpg,born to read; bookish hoodie; book lover hoodie; bookish gift for her; book lover gift; funny bookish; bookish sweatshirt; bookish sweater; romantasy reader; bookish shirt; halloween bookish; beach shirt for her; hallowen shirt,,,,,548
PhotoOnShirt,4359124982,"Funny Football Season Wife T-Shirt, Comfort Colors Game Day Tee",27.99,active,8,122,1,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4359124982/funny-football-season-shirt-men-beach,https://i.etsystatic.com/51901985/r/il/a4b23d/7146223500/il_170x135.7146223500_3k94.jpg,cute football tees; fantasy football; football mama; football sister; i love my girlfriend; football shirts; game day shirt; fall shirt; birthday gifts; game day; gift for him,,,,,548
PhotoOnShirt,1828107098,"Boyfriend Graphic Sweatshirt, I Never Question My Girlfriend&#39;s Choices",27.99,active,16,120,12,3361,0,17950,0,0,Clothing,Sweatshirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1828107098/i-never-question-my-girlfriends-choices,https://i.etsystatic.com/51901985/r/il/37716f/6549231069/il_170x135.6549231069_7oql.jpg,gift for boyfriend; funny boyfriend gift; gift from girlfriend; funny gifts for him; shirt for boyfriend; gifts for girlfriend; girlfriend shirt; valentines day shirt; gifts for her; boyfriend t-shirt; i love my girlfriend; valentines day gift; i love my boyfriend,,,,,548
PhotoOnShirt,1880675073,"Comfort Colors Cowgirl Activist Tee, Racial Equality Shirt",27.99,active,14,119,6,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/1880675073/comfort-colors-cowgirl-activist-tee,https://i.etsystatic.com/51901985/r/il/ec0da2/6677126628/il_170x135.6677126628_jpqh.jpg,human rights; equal rights; fundamental rights; your privilege; equal rights shirt; blm shirt; freedom shirt; equality shirt; anti racism shirt; protest shirt; race equality shirt; justice shirt; social activist,,,,,548
PhotoOnShirt,4316410951,"Nonbinary Pride Cat Shirt, NPC D20 TTRPG Comfort Colors Tee",27.99,active,10,115,21,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4316410951/nonbinary-pride-cat-shirt-npc-d20-ttrpg,https://i.etsystatic.com/51901985/r/il/e3f0ee/7050292753/il_170x135.7050292753_ru0b.jpg,dungeons and dragons; gifts for gamers; non player character; gamer gift shirt npc; funny dnd shirt; funny gaming shirt; funny gamer t-shirt; nerdy shirts; video game gift; dnd meme shirt; retro game tee; funny meme shirt; npc humor shirt,,,,,548
PhotoOnShirt,4331379529,"Property of My Hot Girlfriend Comfort Colors Shirt, Relationship Tee",27.99,active,9,110,2,3187,0,17970,0,1,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4331379529/property-of-my-hot-girlfriend-comfort,https://i.etsystatic.com/51901985/c/1503/1503/259/7/il/c1c028/7059701183/il_170x135.7059701183_o9lr.jpg,my girlfriend is hot; my girlfriend bites; love you girlfriend; bf gf shirts; property of; i love my wife shirt; girlfriend matching; my girlfriend beats; my bf shirt; i have a girlfriend; girlfriend beats me; my wife beats me; gift for him,,,,,549
PhotoOnShirt,4316469306,"My Wife Is Always Right Comfort Colors T-Shirt, Sarcastic Husband Gift",27.99,active,10,109,2,3361,0,17950,0,0,Clothing,T-shirts,physical,US,made_to_order,i_did,False,True,https://www.etsy.com/listing/4316469306/my-wife-is-always-right-comfort-colors-t,https://i.etsystatic.com/51901985/r/il/3706df/7050299957/il_170x135.7050299957_a72i.jpg,gift for husband; funny husband gift; i love my wife; anniversary gift; valentines day gift; husband birthday; funny couple shirts; christmas shirt; gifts for him; father's day gift; my wife shirt; funny saying shirt; romantic husband tee,,,,,548
