web_scraper_order,web_scraper_start_url,pagination,data,review_date,review_count,context,buyer,title,rating,image,url,listing_id
1781160789-94,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=49,"Tera on Aug 2, 2025",2025-08-02,29.0,"Thank you! Gave as a gift, they loved it.",Tera,"Wicked Defying Gravity Sweatshirt, Pink And Green Changed For Good Crewneck ,Wicked The Musical, Broomstick Magic Wand Movie Fan Shirt",5 out of 5 stars,https://i.etsystatic.com/6474118835/r/il/f025e1/6474118835/il_340x270.6474118835_8glf.jpg,https://www.etsy.com/listing/1810959218/wicked-defying-gravity-sweatshirt-pink?ref=shop_review,1810959218
1781161370-5,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,,"Melanie on Aug 1, 2025",2025-08-01,1.0,"high quality item, held up to washing",Melanie,"Hotter Than A Hoochie Coochie Comfort Colors Shirt, Retro Summer Vacation Tshirt, Hoochie Coochie Meme Shirt, 90s Country Music Lover Gift",5 out of 5 stars,https://i.etsystatic.com/7016282377/r/il/0f7219/7016282377/il_340x270.7016282377_gkw5.jpg,https://www.etsy.com/listing/4325848111/hotter-than-a-hoochie-coochie-comfort?ref=shop_review,4325848111
1781161370-9,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,,"Missdanak on Jul 31, 2025",2025-07-31,12.0,"Super cozy, i ordered up a size and use it as a lounging around home shirt",Missdanak,"Villain Assistant Comfort Colors Shirt For Fan, Kingsley the Frog Halp T Shirt, Villain Lover Tee, Funny Gift For Romantasy Book Lover",5 out of 5 stars,https://i.etsystatic.com/6595581977/r/il/e23fc8/6595581977/il_340x270.6595581977_i2yv.jpg,https://www.etsy.com/listing/1840192726/villain-assistant-comfort-colors-shirt?ref=shop_review,1840192726
1781161378-22,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=51,"Molly on Jul 29, 2025",2025-07-29,11.0,Exactly as pictured. It’s perfect and I’m so excited to wear it all the time! Also came SUPER fast.,Molly,"Acotar Quotes Comfort Colors Shirt, Proud Member Of ACOTAR Books Club Shirts, The Night Court T Shirt, SJM Inspire Bookish Gift",5 out of 5 stars,https://i.etsystatic.com/6350646083/r/il/bef7ae/6350646083/il_340x270.6350646083_52m4.jpg,https://www.etsy.com/listing/1786434890/acotar-quotes-comfort-colors-shirt-proud?ref=shop_review,1786434890
1781161378-26,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=51,"Emily on Jul 29, 2025",2025-07-29,17.0,Thank you so much! Love!,Emily,"Changed For Good Comfort Colors Shirt, Wicked Musical Movie Fan Xmas Gift, Together We’re Unlimited",5 out of 5 stars,https://i.etsystatic.com/6410163762/r/il/9c79e6/6410163762/il_340x270.6410163762_ktx2.jpg,https://www.etsy.com/listing/1821953697/changed-for-good-comfort-colors-shirt?ref=shop_review,1821953697
1781161386-37,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=52,"regan on Jul 28, 2025",2025-07-28,21.0,Everything was very neatly packaged and the shirts look amazing,regan,"Fan Of ACOTAR Series Two Sided Comfort Colors Shirt, The Bat Boys Shirt, Velaris Book Lover T Shirt, SJM Inspired Tee, Gift For Bookish",5 out of 5 stars,https://i.etsystatic.com/6479794447/r/il/c3db72/6479794447/il_340x270.6479794447_5z7l.jpg,https://www.etsy.com/listing/1826337735/fan-of-acotar-series-two-sided-comfort?ref=shop_review,1826337735
1781161386-39,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=52,"Annie on Jul 27, 2025",2025-07-27,1.0,"I have purchased from this shop multiple times. The items are always beautiful and the shopkeep is stellar.  Love the shirts. They wash very well.  I wash mine inside out and hang dry. (Not required but I find all my clothes last longer this way). 
I get lots of compliments from other book fans.  

Highly recommend this shop!  And I'll be ordering again... just waiting for new front/back designs!",Annie,"Rowan Whitethorn Comfort Colors Shirt, Throne Of Glass Fan T Shirt, Aelin Rowan Tee, To Whatever End Gift, Bookish Gift",5 out of 5 stars,https://i.etsystatic.com/6195981020/r/il/abab83/6195981020/il_340x270.6195981020_mkwb.jpg,https://www.etsy.com/listing/1763881878/rowan-whitethorn-comfort-colors-shirt?ref=shop_review,1763881878
1781161386-42,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=52,"Annie on Jul 27, 2025",2025-07-27,6.0,"I have purchased from this shop multiple times. The items are always beautiful and the shopkeep is stellar.  Love the shirts. They wash very well.  I wash mine inside out and hang dry. (Not required but I find all my clothes last longer this way). 
I get lots of compliments from other book fans.  

Highly recommend this shop!  And I'll be ordering again... just waiting for new front/back designs!",Annie,"Crescent City Fan Comfort Colors Shirt, I Survived The Drop Shirts, Sjm Merch, House Of Earth And Blood",5 out of 5 stars,https://i.etsystatic.com/6102528664/r/il/10651a/6102528664/il_340x270.6102528664_e0a4.jpg,https://www.etsy.com/listing/1742659232/crescent-city-fan-comfort-colors-shirt-i?ref=shop_review,1742659232
1781161394-44,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=53,"rachel on Jul 27, 2025",2025-07-27,7.0,Great product my daughter loves it!,rachel,"4th Of July Hot Dog Shirt, Legally Blonde Quote Tee, You Look Like The 4th Of July Tshirt, Patriotic Graphic Tee, Independence Day Shirt",5 out of 5 stars,https://i.etsystatic.com/6847088562/r/il/ecbcde/6847088562/il_340x270.6847088562_8nni.jpg,https://www.etsy.com/listing/4302419616/4th-of-july-hot-dog-shirt-legally-blonde?ref=shop_review,4302419616
1781161394-48,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=53,"Dana on Jul 26, 2025",2025-07-26,7.0,Beautiful and very excited to wear,Dana,"Wicked 2 Sided Comfort Colors Shirt, Wizard Movie Fan Shirt, Wicked Changed For Good TShirt, Wicked The Musical Double Sided Tee",5 out of 5 stars,https://i.etsystatic.com/6495331179/r/il/20636a/6495331179/il_340x270.6495331179_r7qh.jpg,https://www.etsy.com/listing/1815453270/wicked-2-sided-comfort-colors-shirt?ref=shop_review,1815453270
1781161394-49,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=53,"Rachel on Jul 26, 2025",2025-07-26,2.0,"Super comfy, delivered quickly and is as described",Rachel,"Fourth Wing Violet Sorrengail Fan Comfort Colors Shirt, Choose Violence T Shirt, Onyx Storm Brave The Dark Tee, Dragon Rider Bookish Gift",5 out of 5 stars,https://i.etsystatic.com/6515952784/r/il/c15b86/6515952784/il_340x270.6515952784_3t4t.jpg,https://www.etsy.com/listing/1832196676/fourth-wing-violet-sorrengail-fan?ref=shop_review,1832196676
1781161394-55,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=53,"Lisa on Jul 25, 2025",2025-07-25,2.0,Great purchase and nice quality!,Lisa,"LGBTQ Love Pride Month Comfort Colors Shirt, Love Whoever You Want T Shirt, LGBT Support Tee, Human Rights, Gay Pride, LGBT Gift For Friend",5 out of 5 stars,https://i.etsystatic.com/6757452923/r/il/4a5768/6757452923/il_340x270.6757452923_qytd.jpg,https://www.etsy.com/listing/1887020491/lgbtq-love-pride-month-comfort-colors?ref=shop_review,1887020491
1781161404-61,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=54,"Tina on Jul 24, 2025",2025-07-24,1.0,Great fit. True to size.,Tina,"Onyx Storm Broccoli Cat Comfort Colors Shirt, The Quest Squad Fourth Wing Series T Shirt For Fan, Dragon Rider Ridoc Gamlyn Tee, BookishGift",5 out of 5 stars,https://i.etsystatic.com/6642026640/r/il/7c675f/6642026640/il_340x270.6642026640_jufo.jpg,https://www.etsy.com/listing/1873771811/onyx-storm-broccoli-cat-comfort-colors?ref=shop_review,1873771811
1781161404-63,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=54,"Lauren on Jul 24, 2025",2025-07-24,4.0,Love love love!! So very cute and I can’t wait to wear!,Lauren,"The Night Fury Dragon HTTYD Comfort Colors Shirt, Dragon Trainer T Shirt, How To Train Dragon Movie Inspired Tee, Gift For Dragon Lovers",5 out of 5 stars,https://i.etsystatic.com/6936527530/r/il/6fced2/6936527530/il_340x270.6936527530_dnwq.jpg,https://www.etsy.com/listing/4319872054/the-night-fury-dragon-httyd-comfort?ref=shop_review,4319872054
1781161411-72,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=55,"Matt on Jul 23, 2025",2025-07-23,2.0,"Amazing shirt! The quality is very high, the item was exactly as described, and the fit was perfect.",Matt,"For Those Who Come After Shirt Comfort Colors, Clair Obscur Expedition 33 T-Shirt, Esquie Shirt, RPG Gamer Tee",5 out of 5 stars,https://i.etsystatic.com/6910979496/r/il/e8359f/6910979496/il_340x270.6910979496_h7bk.jpg,https://www.etsy.com/listing/4314868222/for-those-who-come-after-shirt-comfort?ref=shop_review,4314868222
1781161411-73,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=55,"Matt on Jul 23, 2025",2025-07-23,1.0,"Amazing shirt! The quality is very high, the item was exactly as described, and the fit was perfect.",Matt,"Epic Universe Fan Comfort Colors Shirt, Funny Family Theme Park Trip TShirt, Orlando Park 2025 Family Tee",5 out of 5 stars,https://i.etsystatic.com/6889358420/r/il/581959/6889358420/il_340x270.6889358420_oj2l.jpg,https://www.etsy.com/listing/4310798197/epic-universe-fan-comfort-colors-shirt?ref=shop_review,4310798197
1781161411-74,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=55,"Matt on Jul 23, 2025",2025-07-23,2.0,"Amazing shirt! The quality is very high, the item was exactly as described, and the fit was perfect.",Matt,"Snuggly Duckling Comfort Colors Shirt, Snuggly Duckling Brewing Tshirt, Family Trip 2025 Tee, Magic Kingdom Family Vacation TShirt",5 out of 5 stars,https://i.etsystatic.com/6598103221/r/il/9ebba2/6598103221/il_340x270.6598103221_e9ls.jpg,https://www.etsy.com/listing/1854923831/snuggly-duckling-comfort-colors-shirt?ref=shop_review,1854923831
1781161420-92,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=56,"Blumodifer on Jul 20, 2025",2025-07-20,1.0,Exactly like photo. Very comfy!,Blumodifer,"Morally Grey Is My Favorite Color Comfort Colors Shirt, Dark Romance Reader Shirt, Spicy Smut Reader Gift, Book Lover Gifts",5 out of 5 stars,https://i.etsystatic.com/6816472816/r/il/ffad11/6816472816/il_340x270.6816472816_g0ph.jpg,https://www.etsy.com/listing/4296355609/morally-grey-is-my-favorite-color?ref=shop_review,4296355609
1781161427-101,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=57,"Cindy on Jul 19, 2025",2025-07-19,1.0,"Love it, super cute and comfy!",Cindy,"Moonbeam Ice Cream Shirt Comfort Colors, America Concert Tour T Shirt, Tour Album 2025 Concert Tee, Mystical Magical",5 out of 5 stars,https://i.etsystatic.com/7013654133/r/il/124913/7013654133/il_340x270.7013654133_c6d5.jpg,https://www.etsy.com/listing/4325319622/moonbeam-ice-cream-shirt-comfort-colors?ref=shop_review,4325319622
1781161427-102,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=57,"Cortney on Jul 19, 2025",2025-07-19,1.0,My fav shirt ever and have washed many times now and still perfect and not fading at all,Cortney,"Smut Reader Comfort Colors Shirt, Skeleton I Look Better Bent Over A Book Shirt, Romance Reader Shirt, Spicy Book TShirt, Dark Romance Tee",5 out of 5 stars,https://i.etsystatic.com/6764394638/r/il/0bc634/6764394638/il_340x270.6764394638_1ay6.jpg,https://www.etsy.com/listing/1897679893/smut-reader-comfort-colors-shirt?ref=shop_review,1897679893
1781161427-105,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=57,"Max on Jul 18, 2025",2025-07-18,1.0,"I love this shirt so much, it’s absolutely perfect!",Max,"Camp Half Blood Lotus Comfort Colors Shirt, Lotus Hotel and Casino T Shirt, Greek Demigods Tee, Gift For Book Lovers",5 out of 5 stars,https://i.etsystatic.com/6839586624/r/il/8fc783/6839586624/il_340x270.6839586624_4twm.jpg,https://www.etsy.com/listing/4300913010/camp-half-blood-lotus-comfort-colors?ref=shop_review,4300913010
1781161450-142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=60,"Etsy buyer on Jul 13, 2025",2025-07-13,20.0,Great detail in the design on this tee! Can’t go wrong with comfort colors shirts!,Etsy buyer,"Wicked Defying Gravity Comfort Colors Shirt, Pink And Green Changed For Good Tshirt, Wicked The Musical, Broomstick Magic Wand MovieFanShirt",5 out of 5 stars,https://i.etsystatic.com/6426015694/r/il/730352/6426015694/il_340x270.6426015694_71m1.jpg,https://www.etsy.com/listing/1825154987/wicked-defying-gravity-comfort-colors?ref=shop_review,1825154987
1781161458-155,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=61,"Matt on Jul 11, 2025",2025-07-11,3.0,I love this t-shirt! The design is amazing and the product was very well made. Very happy with this purchase!,Matt,"Esquie Clair Obscur Expedition 33 Shirt Comfort Color, Funny Esquie Tshirt, Expedition 33 Tee, 2 Sided Game Shirt",5 out of 5 stars,https://i.etsystatic.com/6908292690/r/il/1c0338/6908292690/il_340x270.6908292690_oy10.jpg,https://www.etsy.com/listing/4314335863/esquie-clair-obscur-expedition-33-shirt?ref=shop_review,4314335863
1781161458-156,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=61,"Matt on Jul 11, 2025",2025-07-11,2.0,Great t-shirt! I love the design and am very happy with the product. It was exactly as described.,Matt,"Fourth Wing Dragons Stamp Comfort Colors Shirt, Tairn & Andarna TShirt, Dragon Rider Tee,  Basgiath War College Shirt, Bookish Gifts",5 out of 5 stars,https://i.etsystatic.com/6971076016/r/il/b2f852/6971076016/il_340x270.6971076016_qvg5.jpg,https://www.etsy.com/listing/4326356995/fourth-wing-dragons-stamp-comfort-colors?ref=shop_review,4326356995
1781161465-169,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=62,"Katie on Jul 10, 2025",2025-07-10,2.0,As described. Great fit and looks like good quality.,Katie,"Protect Our National Parks Comfort Colors Shirt, Protect Our Parks 2 Sided Tee, Support Public Lands, Apparel for Nature Lovers",5 out of 5 stars,https://i.etsystatic.com/6754730021/r/il/d3d046/6754730021/il_340x270.6754730021_eihq.jpg,https://www.etsy.com/listing/1886476919/protect-our-national-parks-comfort?ref=shop_review,1886476919
1781161465-171,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=62,"Claire on Jul 10, 2025",2025-07-10,3.0,Love love love this tee. The design is great and the printing is high quality!,Claire,"Feral Moms Social Club Comfort Colors Shirt, Feral Mom Gift, Funny Mama Tee, Mama Vintage Graphic Tee, Mom Life Shirt, Somebody's Feral Wife",5 out of 5 stars,https://i.etsystatic.com/6824025539/r/il/55eff6/6824025539/il_340x270.6824025539_9ze8.jpg,https://www.etsy.com/listing/1899975009/feral-moms-social-club-comfort-colors?ref=shop_review,1899975009
1781161473-185,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=63,"Annie on Jul 8, 2025",2025-07-08,9.0,It is gorgeous and comfy,Annie,"Riorson House Comfort Colors Shirt, Fortress Of Aretia Shirts, Fourth Wing Inspired Merch, RY Inspired T Shirt, Bookish Gift",5 out of 5 stars,https://i.etsystatic.com/6150626375/r/il/1b0d30/6150626375/il_340x270.6150626375_qvze.jpg,https://www.etsy.com/listing/1742660126/riorson-house-comfort-colors-shirt?ref=shop_review,1742660126
1781161473-186,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=63,"Annie on Jul 8, 2025",2025-07-08,1.0,It is gorgeous and comfy,Annie,"Throne Of Glass Comfort Colors Shirt Merch, Aelin Galathynius TOG Shirt, Terrasen TShirt, SJM Universe, Bookish Gifts, Amulet Of Orynth",5 out of 5 stars,https://i.etsystatic.com/6145820321/r/il/ad8dc6/6145820321/il_340x270.6145820321_3u8j.jpg,https://www.etsy.com/listing/1755819853/throne-of-glass-comfort-colors-shirt?ref=shop_review,1755819853
1781161481-200,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=50,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=64,"Casey on Jul 7, 2025",2025-07-07,73.0,Very happy with my purchase.,Casey,"Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift",5 out of 5 stars,https://i.etsystatic.com/6347628124/r/il/f6ad5d/6347628124/il_340x270.6347628124_n2dw.jpg,https://www.etsy.com/listing/1809627695/fourth-wing-series-comfort-colors-shirt?ref=shop_review,1809627695
