shop_name,listing_id,title,tags,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,image_13,image_14,image_15,image_16,image_17,image_18,image_19,image_20
Replace Mockup,4342570121,"I Love You In TSITP Comfort Colors Shirt, Cousins Beach T Shirt, Team Conrad Belly Jeremiah Tee, Bookish Movie Merch For Fans","Cousins Beach Shirt, Team Conrad Shirt, Conrad Fisher Shirt, Team Jeremiah Shirt, Book Series Merch, Connie Baby, Conrad Fisher Tee, I Love You BookQuote, Tsitp Shirt, Cousins Beach Tee, Jeremiah Fisher, East Coast Shirt, Summer Beach Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\4342570121_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4342570121_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4342570121_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4342570121_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4342570121_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4342570121_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4342570121_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4342570121_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1759162351,"Lunathion Crescent City Comfort Colors Shirt,  Bryce Tattoo, Bryce Quinlan Merch, Crescent City Sjm Merch, House Of Earth And Blood","Bryce Quinlan Shirt, Sarah J Maas TShirt, Crescent City Shirts, Crescent City Merch, Bookish Gifts, SJM Merch, Comfort Colors Shirt, ACOTAR Merch Shirt, House Of Earth, And Blood, Through Love All, Is A Possible, Throne Of Glass",D:\Intern\Code\topcv-data-pipeline\output\single\1759162351_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759162351_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759162351_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759162351_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759162351_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759162351_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759162351_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759162351_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4302919305,"I Love You Charlie And Nick Comfort Colors Shirt,  LGBTQ Pride Month Movie T Shirt, LGBTQ+ Pride Apparel, LGBT Support Tee, Gift For Friend","Leaves Cute Shoes, Alice Oseman, Charlie Spring, LGBT Movies Shirt, Nick And Charlie, Pride Month Tee, Nick Nelson Shirt, LGBT Shirt, Book Lover Gift, I Love Liking You, Kit Connor Fan Gifts, Shirt For Fan, ILove You Book Quote",D:\Intern\Code\topcv-data-pipeline\output\single\4302919305_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4302919305_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4302919305_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4302919305_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4302919305_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4302919305_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4302919305_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4302919305_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1873236175,"Born to Jest Forced to Joust Comfort Colors Shirt, Sarcastic Humor T Shirt, Medieval Middle Ages Tee Gift,  Funny Meme Tee",,D:\Intern\Code\topcv-data-pipeline\output\single\1873236175_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1873236175_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1873236175_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1873236175_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1873236175_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1873236175_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1873236175_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1873236175_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4333685733,"Halloweentown Est 1998 Comfort Colors Shirt, Retro Halloweentown University Graphic T Shirt, Spooky Apparel, Funny Fall Shirt Gift","Halloweentown Shirt, Halloween University, Halloween Party Tee, Retro Halloweentown, Halloween Tshirt, Halloween Sweatshirt, Spooky Season Shirt, Halloweentown Tee, Funny Halloween, Hocus Pocus Shirts, Est 1998 Halloween, Est 1998 Shirt, Retro Halloween Tee",D:\Intern\Code\topcv-data-pipeline\output\single\4333685733_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4333685733_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4333685733_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4333685733_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4333685733_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4333685733_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4333685733_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4333685733_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4315867471,"Tired Moms Book Club Comfort Colors Shirt,  Funny Coffee Chaos Reading T Shirt, Mom LifeBookish Apparel, Gift For Book Lover","Book Swag, Motherhood Shirt, Booktok Merch, Comfort Colors Shirt, Homebody Shirt, Bookstagram, Romantasy, Banned Books Shirt, Smut Shirt, Bookish Things, Fall Book Club Shirt, Fall Apparel, Book Lover Gifts",D:\Intern\Code\topcv-data-pipeline\output\single\4315867471_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4315867471_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4315867471_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4315867471_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4315867471_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4315867471_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4315867471_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4315867471_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1849548553,"Basgiath War College Comfort Colors Shirt, Fourth Wing 2 Sided Shirt, Xaden Riorson Fan, Dragon Rider Merch, Rebecca Yarros","Basgiath War College, Violet Sorrengail, Fourth Wing Merch, Fourth Wing Shirt, Gifts For Readers, Xaden Riorson, Fourth Wing Xaden, Bookish Sweatshirt, Riders Quadrant, Bookish Shirt, The Empyrean Series, Wing Leader, Fourth Wing Sweater",D:\Intern\Code\topcv-data-pipeline\output\single\1849548553_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1849548553_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1849548553_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1849548553_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1849548553_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1849548553_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1849548553_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1849548553_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1840194412,"Fourth Wing Basgiath War College Comfort Colors Shirt, Xaden Riorson Riders Quadrant Tee, Dragon Rider, Violet Sorrengail, Bookish Shirt","Violet Sorrengail, Basgiath War College, Fourth Wing Merch, Xaden Riorson, Fourth Wing Shirt, Rebecca Yarros, Gifts For Readers, Comfort Colors Shirt, Fourth Wing Xaden, Wingleader Xaden, Bookish Shirt, Dragon Rider, The Empyrean Series",D:\Intern\Code\topcv-data-pipeline\output\single\1840194412_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840194412_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840194412_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840194412_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840194412_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840194412_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840194412_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840194412_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1883474650,"Powerless Series Lauren Roberts Comfort Colors Shirt, Kai Azer & Paedyn Gray Shirt, Fantasy Bookish Shirt, Powerful Book Shirt, Bookish Gift","Powerless Shirt, Comfort Colors Shirt, Bookish Merch, Bookworm Gifts, Lauren Roberts, Reckless Shirt, Reckless Merch, Kai Azer Shirt, Reckless Book Merch, Powerful Book Merch, Kai and Paedyn, Powerless Series, Booktok Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1883474650_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883474650_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883474650_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883474650_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883474650_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883474650_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883474650_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883474650_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1848489404,"LOTR I Am No Man Comfort Colors Shirt, Fantasy Reader Apparel, The Ring Book TShirt, Gift For Book Lover","I Am No Man Shirts, Book Lover Gift, Feminist Shirt, Lord Of The Rings, Book Lover Shirts, Fantasy Book Shirt, Eowyn Shirt, Book Quotes Shirt, Magic Ring Movie, Lotr Fan Shirt, I Am No Man Tee, Return Of The King, Lotr Gift",D:\Intern\Code\topcv-data-pipeline\output\single\1848489404_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1848489404_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1848489404_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1848489404_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1848489404_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1848489404_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1848489404_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1848489404_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1814326026,"Wicked Together We’re Unlimited Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand Tee, Wicked The Musical,  Wizard Movie Fan Tee","Defying Gravity, Wicked Broadway, Wicked The Musical, Glinda Good Witch, Wicked Movie Shirts, Wickeds Sweatshirt, Changed For Good, Comfort Colors Shirt, West Side Story, Shiz University, Wicked Movie Merch, Wicked Movie Tee, Wicked The Movie",D:\Intern\Code\topcv-data-pipeline\output\single\1814326026_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1814326026_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1814326026_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1814326026_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1814326026_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1814326026_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1814326026_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1814326026_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4301406623,"Tired Moms Book Club Shirt Comfort Colors, Book Lover Tee, Funny Coffee Chaos Reading Momlife Gift, Bookish Apparel, Literary Graphic Tshirt","Book Swag, Motherhood Shirt, Booktok Merch, Comfort Colors Shirt, Homebody Shirt, Bookstagram, Romantasy, Banned Books Shirt, Smut Shirt, Bookish Things, Fall Book Club Shirt, Fall Apparel, Book Lover Gifts",D:\Intern\Code\topcv-data-pipeline\output\single\4301406623_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301406623_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301406623_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301406623_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301406623_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301406623_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301406623_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301406623_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4310814948,"In July We Wear Red White And Blue Comfort Colors Shirt, 4th of July American Memorial T Shirt, Independence Day Gift","4th of July shirt, feral but free, feral girl summer, feral shirt, firecracker shirt, funny 4th of july, independence day, racoon shirt, vintage america tee, Red, blue, white shirt, American shirt",D:\Intern\Code\topcv-data-pipeline\output\single\4310814948_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4310814948_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4310814948_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4310814948_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4310814948_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4310814948_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4310814948_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4310814948_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1828516667,"Anti Social Book Club Comfort Colors Shirt, Book Club TShirt, Book Lover Gift, Bookish Christmas Reading Gift, Librarian Xmas Gifts","Book Club Shirt, Reading Shirt, Book Club Gift, Bookworm Gift, Gift For Book Lovers, Librarian Shirt, Book Lover Shirt, Christmas Sweatshirt, Anti Social Shirt, Girl Loves Books, I'm Booked Shirt, BookishShirt, Bookish Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1828516667_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1828516667_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1828516667_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1828516667_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1828516667_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1828516667_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1828516667_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1828516667_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4301914757,"Retro Party In The Usa Comfort Colors Shirt, 4th Of July Graphic Shirt, Patriotic Independence Day Tee, Cute Patriotic Shirt,  Usa Pride","4Th Of July Shirt, Patriotic Shirt, Fourth Of July Shirt, American Flag Shirt, Freedom Shirt, Land of The Free, Party In The USA, Kids 4Th July Shirt, Freedom Usa, 4Th Of July Tshirt, Funny 4Th July Shirt, Disney 4Th Of July, Womens 4Th Of July",D:\Intern\Code\topcv-data-pipeline\output\single\4301914757_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301914757_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301914757_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301914757_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301914757_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301914757_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301914757_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4301914757_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1810959218,"Wicked Defying Gravity Sweatshirt, Pink And Green Changed For Good Crewneck ,Wicked The Musical, Broomstick Magic Wand Movie Fan Shirt","Wicked The Musical, Wicked Broadway, Glinda Good Witch, Defy Gravity Shirt, Shiz University, Changed For Good, Wicked Movie Tee, Elphaba And Glinda, For Good Wicked, Embroidered Shirt, Elphaba Shirt, Glinda Wicked, Wicked Merch Movie",D:\Intern\Code\topcv-data-pipeline\output\single\1810959218_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1810959218_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1810959218_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1810959218_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1810959218_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1810959218_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1810959218_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1810959218_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4325848111,"Hotter Than A Hoochie Coochie Comfort Colors Shirt, Retro Summer Vacation Tshirt, Hoochie Coochie Meme Shirt, 90s Country Music Lover Gift","Comfort Colors Shirt, Women Trendy Shirt, Music Lover Tshirt, 90s Country Music, Trendy Summer Tee, Hotter Than A, Hoochie Coochie, Meme Summer Tee, Vacation Tshirt, Summer Vibes Shirt, Funny Lake Day Shirt, 90s Country Shirt, Country Music Lover",D:\Intern\Code\topcv-data-pipeline\output\single\4325848111_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4325848111_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4325848111_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4325848111_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4325848111_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4325848111_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4325848111_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4325848111_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1840192726,"Villain Assistant Comfort Colors Shirt For Fan, Kingsley the Frog Halp T Shirt, Villain Lover Tee, Funny Gift For Romantasy Book Lover","Assistant Villain, Cute Frog Shirt, Kingsley The Frog, Evie Sage, Hannah Maehrer, Apprentice Villain, Rennedawn, assistant wanted, Romantasy Bookish, the assistant, and The Villain, Frog Lover Gift",D:\Intern\Code\topcv-data-pipeline\output\single\1840192726_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840192726_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840192726_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840192726_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840192726_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840192726_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840192726_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1840192726_pose_D2_white_single.png,,,,,,,,,,,,
