shop_name,listing_id,title,price,tags,etsy_url,image_url,listing_age,views,favorites,reviews,avg_reviews,state,total_sold,visibility_score,est_reviews,category,sub_category,listing_type,ship_from,when_made,who_made,is_customizable,has_variations,mo_sales,mo_revenue,total_sales_est,growth_rate,listing_active_count
GONdesignJEWELRY,4493892014,"Kid Pencil Graduation Stole, Custom Name Crayon Pre K Grad stole, Kindergarten Class Of 2026 Boy Girl Stole, Personalized Graduation Gift",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, graduation gift kid, cute grad stole, sash for preschool, class of 2026 gift",https://www.etsy.com/listing/4493892014/kid-pencil-graduation-stole-custom-name,https://i.etsystatic.com/30078352/r/il/a6460e/7994854335/il_170x135.7994854335_psrs.jpg,1,12,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4456045170,"Custom Cat Dad Shirt - Personalized Photo Gift for Cat Lover, Cat Dad, or Pet Parent - Customizable Bootleg Pet Photo Tee",13.63,"custom photo shirt, bootleg rap tee, custom dad shirt, cat dad shirt, cat dad gift, bootleg cat shirt, cat photo shirt, funny cat dad, custom pet shirt, cat daddy shirt, pet parent gift, custom photo gift, cat dad christmas",https://www.etsy.com/listing/4456045170/custom-cat-dad-shirt-personalized-photo,https://i.etsystatic.com/30078352/r/il/e7e8f0/7746737919/il_170x135.7746737919_55b6.jpg,3,12,1,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4456475043,"Custom Cat Dad Shirt - Personalized Photo Gift for Cat Lover, Cat Dad, or Pet Parent - Customizable Bootleg Pet Photo Tee",13.63,"custom photo shirt, bootleg rap tee, custom dad shirt, cat dad shirt, cat dad gift, bootleg cat shirt, cat photo shirt, funny cat dad, custom pet shirt, cat daddy shirt, pet parent gift, custom photo gift, cat dad christmas",https://www.etsy.com/listing/4456475043/custom-cat-dad-shirt-personalized-photo,https://i.etsystatic.com/30078352/r/il/c974b5/7698790430/il_170x135.7698790430_oqy4.jpg,3,12,1,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4473873317,"Loving Memory Wedding banner, Personalized Linen Chair Banner, In Memory of Loved Ones, Wedding Aisle Sign, Remembrance Ceremony sign",32.99,"memorial sign, wedding decor, sympathy gift, linen wedding sign, wedding decoration, wedding aisle decor, loss of mother, memorial gift, celebration of life, in loving memory, mother of the bride, welcome sign decor, custom wedding sign",https://www.etsy.com/listing/4473873317/loving-memory-wedding-banner,https://i.etsystatic.com/30078352/r/il/3f8ecb/7817962990/il_170x135.7817962990_yx5k.jpg,2,11,1,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4474444304,"Loving Memory Wedding Sign, Personalized Linen Chair sign, In Memory of Loved Ones, Wedding Aisle Sign decor,  in loving memory from heaven",32.99,"fabric wedding sign, reserved chair sign, in loving memory, reserved for loved, linen reserved, wedding reserved, heaven memorial sign, fabric chair banner, linen ceremony sign, reserved in heaven",https://www.etsy.com/listing/4474444304/loving-memory-wedding-sign-personalized,https://i.etsystatic.com/30078352/r/il/02cc4b/7869547291/il_170x135.7869547291_l9e4.jpg,2,11,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4466975442,"Custom Wedding Table Runner Sign Fabric Last Name Sign Est. Date, Personalized linen Table Decor, Linen Wedding Banner, Dinner Table runner",30.99,"last name fabric, last name sign, family name sign, wedding table runner, wedding last name, wedding sign fabric, custome fabric sign, fabric wedding sign, fabric bar sign, fabric sign, wedding table decor, wedding tapestry, wedding sign",https://www.etsy.com/listing/4466975442/custom-wedding-table-runner-sign-fabric,https://i.etsystatic.com/30078352/r/il/817602/7772597874/il_170x135.7772597874_pqj7.jpg,2,11,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4471372767,"Personalized Kid Pencil Boy Girl Pre-K Grad stole,Personalized Kindergarten Graduation Stole, Custom Name Kids Graduation Sash Class of 2026",19.99,"kindergarten stole, kids graduation sash, class of 2026 kids, kindergarten grad, custom name sash, preschool graduation, school grad stole, kids cap and gown, kindergarten gift, child graduation, elementary grad sash, grad stole for kids, kid stole",https://www.etsy.com/listing/4471372767/personalized-kid-pencil-boy-girl-pre-k,https://i.etsystatic.com/30078352/r/il/6d1fe5/7801298966/il_170x135.7801298966_9rvc.jpg,2,11,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4460355964,"Custom Birthday Photo Name Shirt Personalized bootleg Birthday Party Tee Birthday Shirts Custom Face Birthday Tshirt, Birthday Face Name Tee",13.63,"custom photo tee, birthday photo tee, name and age shirt, face birthday tshirt, birthday party tee, custom birthday tee, custom name shirt, photo birthday tee, custom face tee, birthday face tee, face name shirt, face birthday shirt, personalized photo",https://www.etsy.com/listing/4460355964/custom-birthday-photo-name-shirt,https://i.etsystatic.com/30078352/r/il/b3e26f/7775983487/il_170x135.7775983487_kzyu.jpg,3,10,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4462829070,"Monkey Punch Comfort Colors Shirt, Baby Monkey Holding Plush Toy T-Shirt, Animal Lover Gift, Viral Sad Monkey Meme, Mama & Youth Graphic Tee",13.63,"monkey punch, viral monkey meme, japanese macaque, retro monkey shirt, japan zoo, funny animal gift, meme lover gift, cute monkey plushie, support animal, mothers day gift, baby monkey tshirt, retro frame graphic, cute animal gift",https://www.etsy.com/listing/4462829070/monkey-punch-comfort-colors-shirt-baby,https://i.etsystatic.com/30078352/c/1769/1769/99/169/il/db8e0c/7793125073/il_170x135.7793125073_3h1c.jpg,3,10,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4499654791,"Personalized Kid Graduation Sash , Cute Kindergarten Stole Custom Name, Preschool Grad Gift, Class of 2026 Girl Sash, Girl Graduate stole",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, graduation gift kid, cute grad stole, sash for preschool, class of 2026 gift",https://www.etsy.com/listing/4499654791/personalized-kid-graduation-sash-cute,https://i.etsystatic.com/30078352/r/il/e6e53b/7985402014/il_170x135.7985402014_owbk.jpg,1,10,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4505547534,"Custom Lace Bar Menu Sign, Sheer Wedding Bar Banner, Signature Cocktail & Drink Menu, Printed on Linen, Modern Wedding Anniversary sign",30.99,"fabric bar menu, wedding bar sign, signature cocktail, wedding drink menu, linen bar banner, custom bar menu, bar menu wedding, cocktail menu sign, drinks sign wedding, personalized bar, modern wedding decor, elegant bar sign, lace bar sign",https://www.etsy.com/listing/4505547534/custom-lace-bar-menu-sign-sheer-wedding,https://i.etsystatic.com/30078352/r/il/39dba2/8069819213/il_170x135.8069819213_1q7z.jpg,1,9,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4510094748,"Fabric Bar Menu bar Sign, Wedding Cocktails, Signature Drink Wedding Sign, Personalized Cocktail Bar Sign, Polyester Fabric Wedding Banner",32.99,"wedding sign, shower sign, baby shower sign, bridal shower sign, fabric sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, name bar sign, signature drinks, linen bar sign",https://www.etsy.com/listing/4510094748/fabric-bar-menu-bar-sign-wedding,https://i.etsystatic.com/30078352/r/il/d5eb72/8052623116/il_170x135.8052623116_64tu.jpg,1,9,0,3348,0,active,17167,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4459849569,"Custom Girlfriend Shirt, Boyfriend Comfort Colors Shirt, Face Shirt, Bachelorette Surprise, Personalized Birthday Bootleg Gift, Group Shirt",13.63,"custom t shirts, face shirt, girlfriend shirt, shirt for boyfriend, custom your bootleg, valentine gift, shirt with gf face, custom photo shirt, custom birthday tee, custom picture shirt, personalized photo, party shirt, bachelorette shirt",https://www.etsy.com/listing/4459849569/custom-girlfriend-shirt-boyfriend,https://i.etsystatic.com/30078352/r/il/f0be28/7724480808/il_170x135.7724480808_5mpr.jpg,3,9,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4469055378,"Memorial Wedding Chair Sign, Reserved Banner for Loved Ones, In Loving Memory Sign, Ceremony decor, Wedding Aisle banner, Rustic Accent",32.99,"memorial sign, wedding signs, wedding decor, memorial plaque, wedding decoration, in loving memory, wedding aisle decor, custom sign, rustic wedding, mother of the bride, mother of the groom, in memory of, remembrance banner",https://www.etsy.com/listing/4469055378/memorial-wedding-chair-sign-reserved,https://i.etsystatic.com/30078352/r/il/b26c81/7834074899/il_170x135.7834074899_5rwd.jpg,2,9,2,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4509194996,"Personalized Striped Bar Or Event Sign, Wedding NAME SIGN,Birthday,Anniversary,Custom Name Bar Wedding Sign, Color Striped sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, bar sign striped, name wedding sign",https://www.etsy.com/listing/4509194996/personalized-striped-bar-or-event-sign,https://i.etsystatic.com/30078352/r/il/d29062/8067044723/il_170x135.8067044723_7apk.jpg,1,8,0,3351,0,active,17215,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,177
GONdesignJEWELRY,4474443180,"Loving Memory Wedding Sign, Personalized Linen Chair sign, In Memory of Loved Ones, Wedding Aisle Sign decor, Remembrance Ceremony banner",32.99,"memorial sign, wedding signs, wedding decor, sympathy gift, memorial plaque, in memory sign, fabric wedding sign, wedding decoration, welcome sign, boho wedding, custom image, in loving memory, custom name wedding",https://www.etsy.com/listing/4474443180/loving-memory-wedding-sign-personalized,https://i.etsystatic.com/30078352/r/il/941682/7821585010/il_170x135.7821585010_3djf.jpg,2,8,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4454904608,"Custom 90s Vintage Besties BFFs Bootleg Shirt, Custom Bootleg Shirt, Best Friend Birthday Bachelorette, Best Friend Gift Ideas BFF Besties",13.63,"gift for boyfriend, gift for girlfriend, custom photo shirt, shirt with gf face, wife face shirt, custom image shirt, birthday shirt, best friend shirt, girlfriend shirt, custom bootleg shirt, retro 90s shirt, vintage bootleg gift, custom bootleg tee",https://www.etsy.com/listing/4454904608/custom-90s-vintage-besties-bffs-bootleg,https://i.etsystatic.com/30078352/c/2500/2500/248/134/il/0159a0/7691553192/il_170x135.7691553192_ibbu.jpg,3,8,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4478159312,"Custom Pet Jewelry Dish, Pet Memorial Jewelry Dish, Custom Dog Cat Portrait Ring Dish, strip Pet Ring Dish, Gift For Pet Owner gift",23.99,"pet jewelry dish, strip ring dish, gifts for dog owners, pet loss ring dish, pet trinket dish, dog photo ring dish, dog mom gift, gifts for cat owners, dog jewelry dish, pet sympathy gift, dog memorial gifts, pet memorial gifts, pet loss gifts",https://www.etsy.com/listing/4478159312/custom-pet-jewelry-dish-pet-memorial,https://i.etsystatic.com/30078352/r/il/31c1fb/7893999805/il_170x135.7893999805_aesv.jpg,2,8,0,3333,0,active,17006,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4462278961,"Custom Girlfriend Shirt, Boyfriend Comfort Colors Shirt, Face Shirt, Bachelorette Surprise, Personalized Birthday Bootleg Gift, Group Shirt",13.63,"custom t shirts, face shirt, girlfriend shirt, shirt for boyfriend, custom your bootleg, valentine gift, shirt with gf face, custom photo shirt, custom birthday tee, custom picture shirt, personalized photo, party shirt, bachelorette shirt",https://www.etsy.com/listing/4462278961/custom-girlfriend-shirt-boyfriend,https://i.etsystatic.com/30078352/r/il/83b88a/7789100751/il_170x135.7789100751_d22d.jpg,3,7,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4456023027,"Custom Girlfriend Comfort Colors Bootleg Shirt, Boyfriend Shirt, Face Shirt, Gift For Her, Personalized Birthday Gift, Bachelorette Surprise",13.63,"custom t shirts, face shirt, girlfriend shirt, shirt for boyfriend, custom your bootleg, valentine gift, shirt with gf face, custom photo shirt, custom birthday tee, custom picture shirt, personalized photo, party shirt, bachelorette shirt",https://www.etsy.com/listing/4456023027/custom-girlfriend-comfort-colors-bootleg,https://i.etsystatic.com/30078352/r/il/338110/7746626451/il_170x135.7746626451_lxsf.jpg,3,7,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4456565463,"Custom Bootleg Shirt, Personalized Kids Face T-Shirt, Custom Photo Kids Shirt, Group Shirt, Custom Birthday Tee for Toddler Boys Girls Baby",13.63,"kids custom face tee, toddler photo shirt, kids birthday shirt, kids face on shirt, custom rap tee, bootleg kids tee, family photo shirt, kids gift custom, toddler birthday tee, personalized kid tee, custom face shirt, custom shirt kids, face on shirt",https://www.etsy.com/listing/4456565463/custom-bootleg-shirt-personalized-kids,https://i.etsystatic.com/30078352/r/il/a1d153/7702179066/il_170x135.7702179066_iaep.jpg,3,7,1,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4497119934,Extra cost for additional service,7.00,,https://www.etsy.com/listing/4497119934/extra-cost-for-additional-service,https://i.etsystatic.com/30078352/r/il/f9c5ba/7968162170/il_170x135.7968162170_bqn6.jpg,1,7,0,3333,0,active,17006,0,0,Art & Collectibles,Digital,download,VN,made_to_order,i_did,False,False,,,,,176
GONdesignJEWELRY,4459829041,"Custom Girlfriend Shirt, Boyfriend Comfort Colors Shirt, Face Shirt, Bachelorette Surprise, Personalized Birthday Bootleg Gift, Group Shirt",13.63,"custom t shirts, face shirt, girlfriend shirt, shirt for boyfriend, custom your bootleg, valentine gift, shirt with gf face, custom photo shirt, custom birthday tee, custom picture shirt, personalized photo, party shirt, bachelorette shirt",https://www.etsy.com/listing/4459829041/custom-girlfriend-shirt-boyfriend,https://i.etsystatic.com/30078352/r/il/425763/7772247127/il_170x135.7772247127_jr9k.jpg,3,7,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4473862489,"Custom Wedding Table Runner, Sweetheart Table Decor, Custom Sweetheart Table Runner, Wedding Table Decor. Wedding Sign Est Date table runner",30.99,"welcome sign, wedding welcome, wedding banner, custom wedding decor, wedding shower photo, wedding welcome sign, modern wedding, linen wedding banner, personalised banner, custom welcome sign, personalized sign, wedding table runner, table decor gift",https://www.etsy.com/listing/4473862489/custom-wedding-table-runner-sweetheart,https://i.etsystatic.com/30078352/r/il/d4fce6/7817876344/il_170x135.7817876344_hogc.jpg,2,7,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4474434368,"Personalized Family Name Wedding Linen Table Runner, Custom Last Name Sign, Wedding Banner, Anniversary Wedding Reception table runner decor",30.99,"wedding table decor, sweetheart table, linen table runner, wedding banner, fabric wedding sign, wedding table runner, bridal shower gift, custom wedding, custom table runner, custom table sign, linen table sign, wedding table sign, wedding gift",https://www.etsy.com/listing/4474434368/personalized-family-name-wedding-linen,https://i.etsystatic.com/30078352/r/il/44a465/7821525390/il_170x135.7821525390_sj81.jpg,2,6,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4509572234,"Fabric Bar Menu Sign, Fabric Welcome Sign. Wedding Cocktails,Wedding Cocktails Bar Banner, Signature Drink Wedding Sign",32.99,"wedding sign, shower sign, baby shower sign, bridal shower sign, fabric sign, custom wedding sign, welcome sign, baby shower, linen sign, linen, signature sign, bar sign, name sign",https://www.etsy.com/listing/4509572234/fabric-bar-menu-sign-fabric-welcome-sign,https://i.etsystatic.com/30078352/r/il/e0b936/8096856839/il_170x135.8096856839_j1ie.jpg,1,6,0,3372,0,active,17391,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,182
GONdesignJEWELRY,4478156274,"Personalized blue toile wedding ring dish, custom initials and date,  trinket dish, bridal shower gift, bridesmaid favor, Gift For Bride",23.99,"engagement gifts, bride to be gifts, custom wedding gift, trinket dish, jewelry storage, jewelry dish, engaged gift, engaged ring dish, ring dish wedding, wedding ring dish, ring dish, ring tray, bridal shower tray",https://www.etsy.com/listing/4478156274/personalized-blue-toile-wedding-ring,https://i.etsystatic.com/30078352/r/il/7aeb1b/7846027208/il_170x135.7846027208_ishl.jpg,2,6,1,3333,0,active,17006,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4515837309,"She Found Her Perfect Pear Bridal Shower Banner, Pear Theme Bridal Shower Welcome Sign, Personalized Bridal Shower sign",32.99,"bridal shower banner, bridal shower sign, wedding welcome sign, pear bridal shower, perfect pear theme, fruit theme bridal, green bridal decor, bride to be banner, event welcome sign, party backdrop, spring bridal shower, summer bridal decor, garden wedding sign",https://www.etsy.com/listing/4515837309/she-found-her-perfect-pear-bridal-shower,https://i.etsystatic.com/30078352/r/il/d4960e/8141647215/il_170x135.8141647215_mfop.jpg,1,6,1,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4505056436,"Personalized Polyester Striped Bar Or Event Sign, Wedding,Birthday,Anniversary,Custom Name Bar Wedding bar Sign, Color Striped sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, bar sign striped, name wedding sign",https://www.etsy.com/listing/4505056436/personalized-polyester-striped-bar-or,https://i.etsystatic.com/30078352/r/il/e6cdb3/8019126750/il_170x135.8019126750_av5a.jpg,1,6,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4455416534,"Custom Girlfriend Comfort Colors Bootleg Shirt, Boyfriend Shirt, Face Shirt, Gift For Her, Personalized Birthday Gift, Bachelorette Surprise",13.63,"custom t shirts, face shirt, girlfriend shirt, shirt for boyfriend, custom your bootleg, valentine gift, shirt with gf face, custom photo shirt, custom birthday tee, custom picture shirt, personalized photo, party shirt, bachelorette shirt",https://www.etsy.com/listing/4455416534/custom-girlfriend-comfort-colors-bootleg,https://i.etsystatic.com/30078352/c/2343/2343/342/24/il/3af4be/7742734135/il_170x135.7742734135_2dep.jpg,3,6,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4474965115,"Personalized Family Name Wedding Linen Table Runner, Custom Last Name Sign, Wedding sign, Sweetheart Table Decor, Anniversary table runner",30.99,"custom table runner, sweetheart table, last name banner, wedding decor, family name sign, fabric wedding sign, custom wedding decor, wedding table runner, custom banner, personalized sign, custom table sign, wedding table sign, wedding name sign",https://www.etsy.com/listing/4474965115/personalized-family-name-wedding-linen,https://i.etsystatic.com/30078352/r/il/04223d/7825014782/il_170x135.7825014782_mtsa.jpg,2,6,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4463876458,"Custom Comfort Colors Dance Mom Bootleg Shirt,  Bootleg Shirt with Photo, Dance Team Shirt, Proud Dance Mom Tee, Best Mom Bootleg Shirt",13.63,"custom dance mom, custom bootleg tee, ballet mom gift, dance academy shirt, cheer mom shirt, dance mom bootleg, ballet teacher gift, proud dance mom tee, dance school shirt, dance competition, ballet recital shirt, dance teacher shirt, christmas gift",https://www.etsy.com/listing/4463876458/custom-comfort-colors-dance-mom-bootleg,https://i.etsystatic.com/30078352/r/il/006732/7800044539/il_170x135.7800044539_2dg4.jpg,3,6,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4505551139,"Personalized Lace bar or event Sign, Wedding, Birthday, Anniversary sign, custom name bar wedding sign, Personalized Reception sign",30.99,"wedding bar sign, family name sign, lace bar banner, drink station sign, wedding signage, custom bar sign, reception decor, cocktail station, bar table decor, elegant wedding, sheer fabric sign, wedding banner, party bar sign",https://www.etsy.com/listing/4505551139/personalized-lace-bar-or-event-sign,https://i.etsystatic.com/30078352/r/il/48fbd9/8022196304/il_170x135.8022196304_278h.jpg,1,6,2,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4469652614,"From heaven - Memorial chair sign, Memorial wedding sign, wedding fabric sign, Memorial chair sign linen memorial sign",32.99,"custom wedding decor, wedding welcome sign, memorial chair sign, fabric wedding sign, wedding decoration, wedding in memory, reserved memory sign, reserved chair sign, wedding reserved, seating chart sign, wedding memorial, wedding sign decor, seating signs",https://www.etsy.com/listing/4469652614/from-heaven-memorial-chair-sign-memorial,https://i.etsystatic.com/30078352/r/il/250089/7837991909/il_170x135.7837991909_tbdn.jpg,2,5,1,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4462742107,"Comfort Colors Custom Dog Shirt, Custom Pet Shirt, Custom Bootleg Shirt, Dog Remembrance Gift",13.63,"cat shirt, dog memorial gifts, dog drawing, dog remembrance gift, custom dog mom, custom pet shirt, custom dog shirt, custom shirt, bootleg shirt, dog shirt, custom face shirt, dog tshirt, custom bootleg shirt",https://www.etsy.com/listing/4462742107/comfort-colors-custom-dog-shirt-custom,https://i.etsystatic.com/30078352/c/2608/2608/194/11/il/f3ac5c/7744500362/il_170x135.7744500362_kk21.jpg,3,5,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4456049888,"Custom Pet Photo Shirt, Personalized Comfort Colors Pet Shirt, Customized Picture Pet Shirt, Dog Lover Gift, Cat Mom Gift, Pet Loss Gift",13.63,"cat shirt, pet gifts, pet portrait, dog memorial gifts, dog remembrance gift, custom bootleg, bootleg dog shirt, bootleg rap tee dog, custom pet shirt, dog dad shirt, cat mom gift, dog mom gift, dog shirt",https://www.etsy.com/listing/4456049888/custom-pet-photo-shirt-personalized,https://i.etsystatic.com/30078352/r/il/8e50a9/7698826786/il_170x135.7698826786_na58.jpg,3,5,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4471202365,"Personalized color Pencil Graduation Stole, Custom Name Preschool Sash, Class of 2026 Keepsake, Graduation kids gift",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, graduation gift kid, cute grad stole, sash for preschool, class of 2026 gifft",https://www.etsy.com/listing/4471202365/personalized-color-pencil-graduation,https://i.etsystatic.com/30078352/r/il/1c84d9/7847999297/il_170x135.7847999297_r837.jpg,2,5,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4454891137,"Custom Vintage Bootleg Pet Comfort Color Shirt, Personalized Dog Portrait, Dog Remembrance Gift, Dog Shirt, Gift For Dog Mom, Dog Lover Gift",13.63,"custom pet gift, gifts for cat owners, custom cat gift, gifts for pet owners, gift for dog mom, dog dad gifts, pet photo shirt, custom pet bootleg, custom cat shirt, custom cat bootleg, dogs face shirt, pet face shirt, vintage custom cat",https://www.etsy.com/listing/4454891137/custom-vintage-bootleg-pet-comfort-color,https://i.etsystatic.com/30078352/c/2380/2380/329/0/il/e087ef/7739452607/il_170x135.7739452607_ilyg.jpg,3,5,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4462830058,"Monkey Punch Comfort Colors Shirt, Baby Monkey Holding Plush Toy T-Shirt, Animal Lover Gift, Viral Sad Monkey Meme, Mama & Youth Graphic Tee",13.63,"monkey punch, viral monkey meme, japanese macaque, retro monkey shirt, japan zoo, funny animal gift, meme lover gift, cute monkey plushie, support animal, mothers day gift, baby monkey tshirt, retro frame graphic, cute animal gift",https://www.etsy.com/listing/4462830058/monkey-punch-comfort-colors-shirt-baby,https://i.etsystatic.com/30078352/c/1754/1754/118/122/il/9fc924/7793132617/il_170x135.7793132617_ncn9.jpg,3,5,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4471227124,"Custom kid Graduation Stole, Kindergarten Graduation Stole , Preschool Graduation Stole With Name, Pencil Stole, Class Of 2026 gift",19.99,"kids grad stole, custom kid stole, preschool grad stole, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, graduation gift kid, cute grad stole, sash for preschool, class of 2026",https://www.etsy.com/listing/4471227124/custom-kid-graduation-stole-kindergarten,https://i.etsystatic.com/30078352/r/il/2925d4/7800233334/il_170x135.7800233334_25mi.jpg,2,5,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4478143316,"Custom Photo Mother of The Groom Jewelry Dish, Mother of The Bride Jewelry plate, Custom Jewelry Tray for grandma, Wedding Favor For Mom",23.99,"ring dish for bride, engaged ring tray, custom ring dish, custom jewelry plate, custom jewelry tray, ring plate for mom, mom of bride gift, mother-in-law gift, mom trinket dish, mother birthday gift, mother xmas gift, grandma gifts, mom gift from bride",https://www.etsy.com/listing/4478143316/custom-photo-mother-of-the-groom-jewelry,https://i.etsystatic.com/30078352/r/il/7f283d/7845930246/il_170x135.7845930246_c386.jpg,2,4,0,3333,0,active,17006,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4505044963,"Custom Wedding Welcome Sign, Fabric Bar Menu Banner, Polyester bar sign, Personalized Name Date, Personalized Name Date sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar sign, wedding sign sign",https://www.etsy.com/listing/4505044963/custom-wedding-welcome-sign-fabric-bar,https://i.etsystatic.com/30078352/r/il/359149/8066985047/il_170x135.8066985047_afug.jpg,1,4,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
