web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,image,image2
1780904261-1920,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,,"Etsy buyer on Feb 26, 2025",I love this shirt! It’s thick but so comfy!,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904261-1921,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,Etsy buyer,"Etsy buyer on Feb 26, 2025",Excellent quality and great service ?? going into my favorites rotation.,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904261-1922,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,Patty,"Patty on Feb 26, 2025","LOVE the shirt! It’s exactly like the photo and it is thick and feels high quality I’m
Obsessed with dragons and this series 10/10 recommend","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904261-1923,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,kristen,"kristen on Feb 26, 2025",I love it. It's slightly larger than I was expecting but it's great quality.,"Funny Astarion Game Fan Comfort Colors Shirt, Astarion BG3 Shirts, Astarion’s Juice Box BG3 T Shirt, High Elf Gaming Apparel, Dark Humor Tee","Funny Astarion Game Fan Comfort Colors Shirt, Astarion BG3 Shirts, Astarion’s Juice Box BG3 T Shirt, High Elf Gaming Apparel, Dark Humor Tee",5 out of 5 stars,,https://i.etsystatic.com/6110728156/r/il/26ccf0/6110728156/il_340x270.6110728156_djcg.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904261-1924,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,,"Etsy buyer on Feb 26, 2025",Super cute my new gym shirt!!!,"My Custom Will Kill You Comfort Colors Shirt, Custom Funny Gag Boyfriend T Shirt, Gift For Valentine’s Day, Cute Couple's Gift","My Custom Will Kill You Comfort Colors Shirt, Custom Funny Gag Boyfriend T Shirt, Gift For Valentine’s Day, Cute Couple's Gift",5 out of 5 stars,,https://i.etsystatic.com/6525193072/r/il/dbdbec/6525193072/il_340x270.6525193072_2x2q.jpg,https://i.etsystatic.com/iusa/7084a3/108033760/iusa_75x75.108033760_7lww.jpg?version=0
1780904261-1925,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,Jessica,"Jessica on Feb 26, 2025","Absolutely love this shirt! It's great quality, and the print is on point! It's my new fave ??","Little Osha Butterfly Comfort Colors Shirt, Quicksilver Callie Hart Shirt, Saeris Fane Kingfisher Inspired Tee, Quicksilver Fan Tshirt","Little Osha Butterfly Comfort Colors Shirt, Quicksilver Callie Hart Shirt, Saeris Fane Kingfisher Inspired Tee, Quicksilver Fan Tshirt",5 out of 5 stars,,https://i.etsystatic.com/6630489915/r/il/bcee2e/6630489915/il_340x270.6630489915_p9fz.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904261-1926,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,Maria,"Maria on Feb 26, 2025",Love love this shirt! It s a gift so I hope my friend loves it too,"The Quest Squad Onyx Storm Comfort Colors Shirt For Fan, Ridoc Gamlyn Fourth Wing Series T Shirt, Dragon Rider Tee, Gift For Book Lover","The Quest Squad Onyx Storm Comfort Colors Shirt For Fan, Ridoc Gamlyn Fourth Wing Series T Shirt, Dragon Rider Tee, Gift For Book Lover",5 out of 5 stars,,https://i.etsystatic.com/6627117082/r/il/8b6568/6627117082/il_340x270.6627117082_fjz7.jpg,https://i.etsystatic.com/iusa/447a3c/69946764/iusa_75x75.69946764_7p8l.jpg?version=0
1780904261-1927,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,Wendy,"Wendy on Feb 26, 2025",Bought this as a gift for my sister. She loved it! Beautifully made and shipping was quick,"Suriel Tea Co Comfort Colors Shirt, New Acotar TShirt, Velaris The Night Court Gift, ACOTAR Suriel Tea Co Shirt, SJM Merch","Suriel Tea Co Comfort Colors Shirt, New Acotar TShirt, Velaris The Night Court Gift, ACOTAR Suriel Tea Co Shirt, SJM Merch",5 out of 5 stars,,https://i.etsystatic.com/6582586469/r/il/6b1003/6582586469/il_340x270.6582586469_ls00.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904261-1928,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=138,Ileyah,"Ileyah on Feb 25, 2025","Super cute shirts! Great material, image is perfect","Wicked Defying Gravity Comfort Colors Shirt, Pink And Green Changed For Good Tshirt, Wicked The Musical, Broomstick Magic Wand MovieFanShirt","Wicked Defying Gravity Comfort Colors Shirt, Pink And Green Changed For Good Tshirt, Wicked The Musical, Broomstick Magic Wand MovieFanShirt",5 out of 5 stars,,https://i.etsystatic.com/6426015694/r/il/730352/6426015694/il_340x270.6426015694_71m1.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904277-1929,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Akemi's,"Akemi's on Feb 25, 2025",I love wearing my shirt! Super cute and soft,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg,https://i.etsystatic.com/iusa/83f5b2/107919850/iusa_75x75.107919850_cvki.jpg?version=0
1780904277-1930,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Yasmine,"Yasmine on Feb 25, 2025",Cutest shirt ever I’m in love,"Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift","Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift",5 out of 5 stars,,https://i.etsystatic.com/6347628124/r/il/f6ad5d/6347628124/il_340x270.6347628124_n2dw.jpg,https://i.etsystatic.com/iusa/2d671a/88355975/iusa_75x75.88355975_d4wz.jpg?version=0
1780904277-1931,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,rebecca,"rebecca on Feb 25, 2025","Super cute! Only nit-pick would be the picture shows Andarna in her feather tail form, but the description is of her irid form.","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904277-1932,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,tee,"tee on Feb 25, 2025","Love it!! Just as shown in pictures. The colors are bright, and the quality of the material is good.","ACOTAR Is Self-Care Comfort Colors Shirt, SJM Tshirt For Fan, Bookish Mental Health Tee, Gift For Book Lover","ACOTAR Is Self-Care Comfort Colors Shirt, SJM Tshirt For Fan, Bookish Mental Health Tee, Gift For Book Lover",5 out of 5 stars,,https://i.etsystatic.com/6482865858/r/il/49fc7a/6482865858/il_340x270.6482865858_ns36.jpg,https://i.etsystatic.com/iusa/3c01ec/33357418/iusa_75x75.33357418_g994.jpg?version=0
1780904277-1933,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Piper,"Piper on Feb 25, 2025",this shirt is so cute and i love it so so much! thank you!!,"Onyx Storm Quest Squad Broccoli Comfort Colors Shirt, Fourth Wing Shirt, Broccoli Cat TShirt, Ridoc Romantasy Fan Shirt, Dragon Rider Tee","Onyx Storm Quest Squad Broccoli Comfort Colors Shirt, Fourth Wing Shirt, Broccoli Cat TShirt, Ridoc Romantasy Fan Shirt, Dragon Rider Tee",5 out of 5 stars,,https://i.etsystatic.com/6639380422/r/il/a404db/6639380422/il_340x270.6639380422_5ak9.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904277-1934,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Patti,"Patti on Feb 25, 2025","Great quality shirt and design shows up well and is a good proportionate size. Cute design on front & back, quick shipping.","Wicked Musical Comfort Colors Shirt, Wicked Defy Gravity Changed For Good Shirt, Wizard Movie Fan Tee, Pink Green Together We’re Unlimited","Wicked Musical Comfort Colors Shirt, Wicked Defy Gravity Changed For Good Shirt, Wizard Movie Fan Tee, Pink Green Together We’re Unlimited",5 out of 5 stars,,https://i.etsystatic.com/6426005546/r/il/c61eb7/6426005546/il_340x270.6426005546_n1w4.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904277-1935,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,April,"April on Feb 25, 2025",This shirt was the perfect gift for my friend who loves the Sarah Maas books and her kitty! She was delighted with the artwork and the color (green). The shirt arrived very quickly and in plenty of time for Christmas. I would happily purchase from this shop again in the future!,"The Maas Cat Comfort Colors Shirt, SJM Fan Gift, Acotar T Shirt, SJM Book Cats Tee, Cat Lover Gift, Funny SJM Book Tour","The Maas Cat Comfort Colors Shirt, SJM Fan Gift, Acotar T Shirt, SJM Book Cats Tee, Cat Lover Gift, Funny SJM Book Tour",5 out of 5 stars,,https://i.etsystatic.com/6134813657/r/il/f407aa/6134813657/il_340x270.6134813657_ovpk.jpg,https://i.etsystatic.com/iusa/341cc3/83957424/iusa_75x75.83957424_pne0.jpg?version=0
1780904277-1936,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Tasha,"Tasha on Feb 25, 2025",Perfect addition if you're a High Lord or Lady of the Night Court.,"Acotar Velaris Coffee Mug, Acotar The Night Court 11oz 15oz Ceramic Mug, SJM Mug Merch, Gift For Book Lover","Acotar Velaris Coffee Mug, Acotar The Night Court 11oz 15oz Ceramic Mug, SJM Mug Merch, Gift For Book Lover",5 out of 5 stars,,https://i.etsystatic.com/6347621800/r/il/444a76/6347621800/il_340x270.6347621800_dhu0.jpg,https://i.etsystatic.com/iusa/5169a0/105571163/iusa_75x75.105571163_9t3r.jpg?version=0
1780904277-1937,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Emily,"Emily on Feb 25, 2025","This is perfection! I love this, definitely recommend to any Wicked fan!","Wicked Defying Gravity Comfort Colors Shirt, Pink And Green Changed For Good Tshirt, Wicked The Musical, Broomstick Magic Wand MovieFanShirt","Wicked Defying Gravity Comfort Colors Shirt, Pink And Green Changed For Good Tshirt, Wicked The Musical, Broomstick Magic Wand MovieFanShirt",5 out of 5 stars,,https://i.etsystatic.com/6426015694/r/il/730352/6426015694/il_340x270.6426015694_71m1.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904277-1938,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Etsy buyer,"Etsy buyer on Feb 24, 2025",It's so perfect! Very high quality shirt and design. I am thrilled with this product and I will be ordering from this seller in the future. Also shipping was crazy fast!,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904277-1939,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Tricia,"Tricia on Feb 24, 2025","I love this shirt so much! The quality of the print is excellent, and I love the color.","Wizard Movie Fan Emerald City Comfort Colors Shirt, Wicked Change For Good T Shirt, Wizard University Tee, Gift For Fan","Wizard Movie Fan Emerald City Comfort Colors Shirt, Wicked Change For Good T Shirt, Wizard University Tee, Gift For Fan",5 out of 5 stars,,https://i.etsystatic.com/6597556659/r/il/64f315/6597556659/il_340x270.6597556659_k1jf.jpg,https://i.etsystatic.com/iusa/648a89/50348803/iusa_75x75.50348803_owde.jpg?version=0
1780904277-1940,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=139,Ramina,"Ramina on Feb 24, 2025",Got it in a long sleeve because I don’t have many and I love it,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/iusa/0672c4/100102858/iusa_75x75.100102858_gqz1.jpg?version=0
